Arduino: Pronto para conectar. Aguardando 'START' do PC...
Arduino: Timeout! Nao recebeu 'START'. Reiniciando...
---------- INICIANDO SENSOR ALCOHOL 3 ---------
ValorADC, TensÃ£o V, ResistÃªncia Sentida, ppm Etanol, TÂºC, Humidade %
12, 0.01, 1599.17, 0.26, 29.47, 85.80
12, 0.01, 1599.17, 0.26, 29.48, 85.80
12, 0.01, 1599.17, 0.26, 29.53, 85.73
12, 0.01, 1599.17, 0.26, 29.50, 85.66
12, 0.01, 1599.17, 0.26, 29.53, 85.66
12, 0.01, 1599.17, 0.26, 29.48, 85.67
12, 0.01, 1599.17, 0.26, 29.48, 85.70
12, 0.01, 1599.17, 0.26, 29.47, 85.73
12, 0.01, 1599.17, 0.26, 29.47, 85.75
12, 0.01, 1599.17, 0.26, 29.47, 85.72
12, 0.01, 1599.17, 0.26, 29.49, 85.72
12, 0.01, 1599.17, 0.26, 29.50, 85.67
12, 0.01, 1599.17, 0.26, 29.50, 85.70
12, 0.01, 1599.17, 0.26, 29.51, 85.64
12, 0.01, 1599.17, 0.26, 29.54, 85.56
11, 0.01, 1744.98, 0.23, 29.50, 85.62
12, 0.01, 1599.17, 0.26, 29.55, 85.60
12, 0.01, 1599.17, 0.26, 29.54, 85.51
12, 0.01, 1599.17, 0.26, 29.49, 85.58
12, 0.01, 1599.17, 0.26, 29.50, 85.63
12, 0.01, 1599.17, 0.26, 29.52, 85.56
12, 0.01, 1599.17, 0.26, 29.46, 85.64
12, 0.01, 1599.17, 0.26, 29.49, 85.67
12, 0.01, 1599.17, 0.26, 29.50, 85.58
12, 0.01, 1599.17, 0.26, 29.48, 85.66
12, 0.01, 1599.17, 0.26, 29.51, 85.60
12, 0.01, 1599.17, 0.26, 29.44, 85.63
12, 0.01, 1599.17, 0.26, 29.42, 85.71
12, 0.01, 1599.17, 0.26, 29.43, 85.75
12, 0.01, 1599.17, 0.26, 29.43, 85.75
12, 0.01, 1599.17, 0.26, 29.42, 85.78
12, 0.01, 1599.17, 0.26, 29.38, 85.80
12, 0.01, 1599.17, 0.26, 29.39, 85.86
12, 0.01, 1599.17, 0.26, 29.40, 85.84
12, 0.01, 1599.17, 0.26, 29.40, 85.83
12, 0.01, 1599.17, 0.26, 29.42, 85.80
12, 0.01, 1599.17, 0.26, 29.46, 85.75
12, 0.01, 1599.17, 0.26, 29.45, 85.67
12, 0.01, 1599.17, 0.26, 29.43, 85.72
12, 0.01, 1599.17, 0.26, 29.41, 85.79
12, 0.01, 1599.17, 0.26, 29.42, 85.77
12, 0.01, 1599.17, 0.26, 29.40, 85.73
12, 0.01, 1599.17, 0.26, 29.39, 85.79
12, 0.01, 1599.17, 0.26, 29.35, 85.82
12, 0.01, 1599.17, 0.26, 29.35, 85.90
12, 0.01, 1599.17, 0.26, 29.35, 85.90
12, 0.01, 1599.17, 0.26, 29.35, 85.89
12, 0.01, 1599.17, 0.26, 29.37, 85.88
12, 0.01, 1599.17, 0.26, 29.36, 85.87
12, 0.01, 1599.17, 0.26, 29.41, 85.82
12, 0.01, 1599.17, 0.26, 29.38, 85.77
12, 0.01, 1599.17, 0.26, 29.36, 85.82
12, 0.01, 1599.17, 0.26, 29.37, 85.84
12, 0.01, 1599.17, 0.26, 29.34, 85.82
12, 0.01, 1599.17, 0.26, 29.33, 85.88
12, 0.01, 1599.17, 0.26, 29.34, 85.85
12, 0.01, 1599.17, 0.26, 29.37, 85.85
12, 0.01, 1599.17, 0.26, 29.40, 85.77
12, 0.01, 1599.17, 0.26, 29.37, 85.77
12, 0.01, 1599.17, 0.26, 29.36, 85.82
12, 0.01, 1599.17, 0.26, 29.35, 85.82
12, 0.01, 1599.17, 0.26, 29.31, 85.88
12, 0.01, 1599.17, 0.26, 29.31, 85.89
12, 0.01, 1599.17, 0.26, 29.31, 85.90
12, 0.01, 1599.17, 0.26, 29.35, 85.90
12, 0.01, 1599.17, 0.26, 29.38, 85.81
12, 0.01, 1599.17, 0.26, 29.36, 85.80
12, 0.01, 1599.17, 0.26, 29.34, 85.84
12, 0.01, 1599.17, 0.26, 29.36, 85.81
12, 0.01, 1599.17, 0.26, 29.32, 85.81
12, 0.01, 1599.17, 0.26, 29.32, 85.86
12, 0.01, 1599.17, 0.26, 29.28, 85.88
12, 0.01, 1599.17, 0.26, 29.29, 85.94
12, 0.01, 1599.17, 0.26, 29.29, 85.93
12, 0.01, 1599.17, 0.26, 29.29, 85.95
12, 0.01, 1599.17, 0.26, 29.27, 85.97
12, 0.01, 1599.17, 0.26, 29.30, 85.93
12, 0.01, 1599.17, 0.26, 29.34, 85.87
12, 0.01, 1599.17, 0.26, 29.29, 85.88
12, 0.01, 1599.17, 0.26, 29.27, 85.91
12, 0.01, 1599.17, 0.26, 29.28, 85.96
12, 0.01, 1599.17, 0.26, 29.28, 85.92
12, 0.01, 1599.17, 0.26, 29.25, 85.96
12, 0.01, 1599.17, 0.26, 29.24, 85.99
12, 0.01, 1599.17, 0.26, 29.23, 86.00
12, 0.01, 1599.17, 0.26, 29.24, 86.04
12, 0.01, 1599.17, 0.26, 29.25, 86.04
12, 0.01, 1599.17, 0.26, 29.31, 85.93
12, 0.01, 1599.17, 0.26, 29.32, 85.83
12, 0.01, 1599.17, 0.26, 29.31, 85.87
12, 0.01, 1599.17, 0.26, 29.30, 85.85
12, 0.01, 1599.17, 0.26, 29.28, 85.87
12, 0.01, 1599.17, 0.26, 29.26, 85.91
12, 0.01, 1599.17, 0.26, 29.25, 85.93
12, 0.01, 1599.17, 0.26, 29.26, 85.93
12, 0.01, 1599.17, 0.26, 29.26, 85.97
12, 0.01, 1599.17, 0.26, 29.29, 85.92
12, 0.01, 1599.17, 0.26, 29.33, 85.84
12, 0.01, 1599.17, 0.26, 29.36, 85.76
12, 0.01, 1599.17, 0.26, 29.29, 85.79
12, 0.01, 1599.17, 0.26, 29.27, 85.87
12, 0.01, 1599.17, 0.26, 29.25, 85.93
12, 0.01, 1599.17, 0.26, 29.23, 85.96
12, 0.01, 1599.17, 0.26, 29.22, 86.00
12, 0.01, 1599.17, 0.26, 29.24, 85.98
12, 0.01, 1599.17, 0.26, 29.24, 85.96
12, 0.01, 1599.17, 0.26, 29.28, 85.93
12, 0.01, 1599.17, 0.26, 29.24, 85.93
12, 0.01, 1599.17, 0.26, 29.23, 85.92
12, 0.01, 1599.17, 0.26, 29.22, 86.01
12, 0.01, 1599.17, 0.26, 29.22, 86.02
12, 0.01, 1599.17, 0.26, 29.20, 86.00
12, 0.01, 1599.17, 0.26, 29.22, 86.01
12, 0.01, 1599.17, 0.26, 29.21, 86.02
12, 0.01, 1599.17, 0.26, 29.20, 86.01
12, 0.01, 1599.17, 0.26, 29.21, 85.99
12, 0.01, 1599.17, 0.26, 29.20, 86.02
12, 0.01, 1599.17, 0.26, 29.20, 86.04
12, 0.01, 1599.17, 0.26, 29.18, 86.03
12, 0.01, 1599.17, 0.26, 29.19, 86.10
12, 0.01, 1599.17, 0.26, 29.16, 86.09
12, 0.01, 1599.17, 0.26, 29.19, 86.08
12, 0.01, 1599.17, 0.26, 29.16, 86.09
12, 0.01, 1599.17, 0.26, 29.18, 86.09
12, 0.01, 1599.17, 0.26, 29.22, 86.04
12, 0.01, 1599.17, 0.26, 29.19, 86.01
12, 0.01, 1599.17, 0.26, 29.15, 86.12
12, 0.01, 1599.17, 0.26, 29.16, 86.10
12, 0.01, 1599.17, 0.26, 29.16, 86.13
12, 0.01, 1599.17, 0.26, 29.15, 86.10
12, 0.01, 1599.17, 0.26, 29.14, 86.11
12, 0.01, 1599.17, 0.26, 29.15, 86.13
12, 0.01, 1599.17, 0.26, 29.11, 86.17
12, 0.01, 1599.17, 0.26, 29.10, 86.20
12, 0.01, 1599.17, 0.26, 29.13, 86.19
12, 0.01, 1599.17, 0.26, 29.13, 86.19
12, 0.01, 1599.17, 0.26, 29.15, 86.16
12, 0.01, 1599.17, 0.26, 29.21, 86.03
12, 0.01, 1599.17, 0.26, 29.25, 85.94
12, 0.01, 1599.17, 0.26, 29.23, 85.89
12, 0.01, 1599.17, 0.26, 29.19, 85.93
12, 0.01, 1599.17, 0.26, 29.16, 86.02
12, 0.01, 1599.17, 0.26, 29.16, 86.03
12, 0.01, 1599.17, 0.26, 29.17, 86.06
12, 0.01, 1599.17, 0.26, 29.12, 86.08
12, 0.01, 1599.17, 0.26, 29.12, 86.13
12, 0.01, 1599.17, 0.26, 29.16, 86.08
12, 0.01, 1599.17, 0.26, 29.21, 85.99
12, 0.01, 1599.17, 0.26, 29.14, 86.02
12, 0.01, 1599.17, 0.26, 29.12, 86.07
12, 0.01, 1599.17, 0.26, 29.13, 86.11
12, 0.01, 1599.17, 0.26, 29.16, 86.04
12, 0.01, 1599.17, 0.26, 29.20, 85.98
12, 0.01, 1599.17, 0.26, 29.21, 85.93
12, 0.01, 1599.17, 0.26, 29.23, 85.88
12, 0.01, 1599.17, 0.26, 29.24, 85.87
12, 0.01, 1599.17, 0.26, 29.25, 85.78
12, 0.01, 1599.17, 0.26, 29.25, 85.75
12, 0.01, 1599.17, 0.26, 29.17, 85.88
12, 0.01, 1599.17, 0.26, 29.13, 85.98
12, 0.01, 1599.17, 0.26, 29.12, 86.05
12, 0.01, 1599.17, 0.26, 29.14, 86.04
12, 0.01, 1599.17, 0.26, 29.18, 85.96
12, 0.01, 1599.17, 0.26, 29.15, 85.96
12, 0.01, 1599.17, 0.26, 29.10, 86.01
12, 0.01, 1599.17, 0.26, 29.12, 86.06
12, 0.01, 1599.17, 0.26, 29.12, 86.04
12, 0.01, 1599.17, 0.26, 29.10, 86.06
12, 0.01, 1599.17, 0.26, 29.07, 86.12
12, 0.01, 1599.17, 0.26, 29.10, 86.12
12, 0.01, 1599.17, 0.26, 29.16, 86.03
12, 0.01, 1599.17, 0.26, 29.18, 85.95
12, 0.01, 1599.17, 0.26, 29.19, 85.88
12, 0.01, 1599.17, 0.26, 29.18, 85.84
12, 0.01, 1599.17, 0.26, 29.17, 85.88
12, 0.01, 1599.17, 0.26, 29.12, 85.93
12, 0.01, 1599.17, 0.26, 29.09, 86.02
12, 0.01, 1599.17, 0.26, 29.13, 86.01
12, 0.01, 1599.17, 0.26, 29.13, 85.96
12, 0.01, 1599.17, 0.26, 29.14, 85.94
12, 0.01, 1599.17, 0.26, 29.10, 86.00
12, 0.01, 1599.17, 0.26, 29.10, 86.06
12, 0.01, 1599.17, 0.26, 29.11, 86.01
12, 0.01, 1599.17, 0.26, 29.14, 85.97
12, 0.01, 1599.17, 0.26, 29.14, 85.93
12, 0.01, 1599.17, 0.26, 29.12, 85.91
12, 0.01, 1599.17, 0.26, 29.10, 86.01
12, 0.01, 1599.17, 0.26, 29.07, 86.04
12, 0.01, 1599.17, 0.26, 29.09, 86.00
13, 0.02, 1475.80, 0.29, 29.04, 86.06
12, 0.01, 1599.17, 0.26, 29.03, 86.12
12, 0.01, 1599.17, 0.26, 29.05, 86.16
12, 0.01, 1599.17, 0.26, 29.06, 86.11
12, 0.01, 1599.17, 0.26, 29.09, 86.01
12, 0.01, 1599.17, 0.26, 29.11, 86.00
12, 0.01, 1599.17, 0.26, 29.09, 85.97
12, 0.01, 1599.17, 0.26, 29.08, 86.01
12, 0.01, 1599.17, 0.26, 29.05, 86.06
12, 0.01, 1599.17, 0.26, 29.05, 86.09
12, 0.01, 1599.17, 0.26, 29.07, 86.02
12, 0.01, 1599.17, 0.26, 29.04, 86.09
12, 0.01, 1599.17, 0.26, 29.05, 86.12
12, 0.01, 1599.17, 0.26, 29.01, 86.13
12, 0.01, 1599.17, 0.26, 28.98, 86.18
12, 0.01, 1599.17, 0.26, 28.99, 86.19
12, 0.01, 1599.17, 0.26, 28.98, 86.20
12, 0.01, 1599.17, 0.26, 28.97, 86.23
13, 0.02, 1475.80, 0.29, 28.96, 86.27
12, 0.01, 1599.17, 0.26, 29.00, 86.24
12, 0.01, 1599.17, 0.26, 29.02, 86.16
12, 0.01, 1599.17, 0.26, 29.00, 86.19
12, 0.01, 1599.17, 0.26, 28.98, 86.18
12, 0.01, 1599.17, 0.26, 28.99, 86.18
12, 0.01, 1599.17, 0.26, 29.02, 86.17
12, 0.01, 1599.17, 0.26, 28.98, 86.17
12, 0.01, 1599.17, 0.26, 28.97, 86.21
12, 0.01, 1599.17, 0.26, 28.97, 86.21
12, 0.01, 1599.17, 0.26, 28.96, 86.25
12, 0.01, 1599.17, 0.26, 28.95, 86.26
12, 0.01, 1599.17, 0.26, 28.92, 86.28
12, 0.01, 1599.17, 0.26, 28.94, 86.29
12, 0.01, 1599.17, 0.26, 28.95, 86.30
12, 0.01, 1599.17, 0.26, 28.97, 86.26
12, 0.01, 1599.17, 0.26, 28.99, 86.18
12, 0.01, 1599.17, 0.26, 29.02, 86.12
12, 0.01, 1599.17, 0.26, 29.03, 86.09
12, 0.01, 1599.17, 0.26, 29.00, 86.10
12, 0.01, 1599.17, 0.26, 28.98, 86.12
12, 0.01, 1599.17, 0.26, 29.00, 86.16
12, 0.01, 1599.17, 0.26, 29.04, 86.06
12, 0.01, 1599.17, 0.26, 28.99, 86.03
12, 0.01, 1599.17, 0.26, 28.97, 86.08
12, 0.01, 1599.17, 0.26, 28.92, 86.14
12, 0.01, 1599.17, 0.26, 28.93, 86.24
12, 0.01, 1599.17, 0.26, 28.90, 86.25
12, 0.01, 1599.17, 0.26, 28.92, 86.23
12, 0.01, 1599.17, 0.26, 28.92, 86.25
12, 0.01, 1599.17, 0.26, 28.94, 86.22
12, 0.01, 1599.17, 0.26, 28.92, 86.24
12, 0.01, 1599.17, 0.26, 28.95, 86.21
12, 0.01, 1599.17, 0.26, 28.92, 86.22
12, 0.01, 1599.17, 0.26, 28.89, 86.24
12, 0.01, 1599.17, 0.26, 28.88, 86.33
12, 0.01, 1599.17, 0.26, 28.86, 86.29
12, 0.01, 1599.17, 0.26, 28.89, 86.31
12, 0.01, 1599.17, 0.26, 28.92, 86.28
12, 0.01, 1599.17, 0.26, 28.89, 86.28
12, 0.01, 1599.17, 0.26, 28.89, 86.27
12, 0.01, 1599.17, 0.26, 28.89, 86.28
12, 0.01, 1599.17, 0.26, 28.86, 86.33
12, 0.01, 1599.17, 0.26, 28.90, 86.36
12, 0.01, 1599.17, 0.26, 28.89, 86.29
12, 0.01, 1599.17, 0.26, 28.91, 86.24
12, 0.01, 1599.17, 0.26, 28.91, 86.24
12, 0.01, 1599.17, 0.26, 28.85, 86.26
12, 0.01, 1599.17, 0.26, 28.89, 86.25
12, 0.01, 1599.17, 0.26, 28.85, 86.33
12, 0.01, 1599.17, 0.26, 28.83, 86.37
12, 0.01, 1599.17, 0.26, 28.85, 86.38
12, 0.01, 1599.17, 0.26, 28.84, 86.39
12, 0.01, 1599.17, 0.26, 28.85, 86.37
12, 0.01, 1599.17, 0.26, 28.82, 86.39
12, 0.01, 1599.17, 0.26, 28.80, 86.40
12, 0.01, 1599.17, 0.26, 28.82, 86.40
12, 0.01, 1599.17, 0.26, 28.84, 86.42
12, 0.01, 1599.17, 0.26, 28.81, 86.37
12, 0.01, 1599.17, 0.26, 28.79, 86.43
12, 0.01, 1599.17, 0.26, 28.80, 86.44
12, 0.01, 1599.17, 0.26, 28.82, 86.38
12, 0.01, 1599.17, 0.26, 28.79, 86.43
12, 0.01, 1599.17, 0.26, 28.80, 86.46
12, 0.01, 1599.17, 0.26, 28.76, 86.49
12, 0.01, 1599.17, 0.26, 28.79, 86.48
12, 0.01, 1599.17, 0.26, 28.80, 86.45
12, 0.01, 1599.17, 0.26, 28.80, 86.46
12, 0.01, 1599.17, 0.26, 28.79, 86.45
12, 0.01, 1599.17, 0.26, 28.80, 86.48
12, 0.01, 1599.17, 0.26, 28.81, 86.46
12, 0.01, 1599.17, 0.26, 28.82, 86.36
12, 0.01, 1599.17, 0.26, 28.79, 86.37
12, 0.01, 1599.17, 0.26, 28.81, 86.35
12, 0.01, 1599.17, 0.26, 28.77, 86.40
12, 0.01, 1599.17, 0.26, 28.80, 86.40
12, 0.01, 1599.17, 0.26, 28.86, 86.30
12, 0.01, 1599.17, 0.26, 28.81, 86.32
12, 0.01, 1599.17, 0.26, 28.79, 86.34
12, 0.01, 1599.17, 0.26, 28.77, 86.39
12, 0.01, 1599.17, 0.26, 28.77, 86.45
12, 0.01, 1599.17, 0.26, 28.76, 86.43
11, 0.01, 1744.98, 0.23, 28.77, 86.43
12, 0.01, 1599.17, 0.26, 28.77, 86.45
12, 0.01, 1599.17, 0.26, 28.74, 86.49
12, 0.01, 1599.17, 0.26, 28.75, 86.48
11, 0.01, 1744.98, 0.23, 28.75, 86.48
11, 0.01, 1744.98, 0.23, 28.73, 86.52
11, 0.01, 1744.98, 0.23, 28.75, 86.51
12, 0.01, 1599.17, 0.26, 28.77, 86.47
12, 0.01, 1599.17, 0.26, 28.82, 86.38
12, 0.01, 1599.17, 0.26, 28.83, 86.31
12, 0.01, 1599.17, 0.26, 28.80, 86.32
12, 0.01, 1599.17, 0.26, 28.79, 86.33
12, 0.01, 1599.17, 0.26, 28.78, 86.31
12, 0.01, 1599.17, 0.26, 28.79, 86.34
12, 0.01, 1599.17, 0.26, 28.75, 86.37
12, 0.01, 1599.17, 0.26, 28.79, 86.36
12, 0.01, 1599.17, 0.26, 28.80, 86.30
12, 0.01, 1599.17, 0.26, 28.80, 86.25
12, 0.01, 1599.17, 0.26, 28.83, 86.22
12, 0.01, 1599.17, 0.26, 28.78, 86.26
12, 0.01, 1599.17, 0.26, 28.74, 86.38
12, 0.01, 1599.17, 0.26, 28.74, 86.38
12, 0.01, 1599.17, 0.26, 28.70, 86.40
12, 0.01, 1599.17, 0.26, 28.70, 86.48
12, 0.01, 1599.17, 0.26, 28.71, 86.48
12, 0.01, 1599.17, 0.26, 28.69, 86.48
12, 0.01, 1599.17, 0.26, 28.68, 86.54
12, 0.01, 1599.17, 0.26, 28.71, 86.50
12, 0.01, 1599.17, 0.26, 28.71, 86.44
12, 0.01, 1599.17, 0.26, 28.72, 86.48
12, 0.01, 1599.17, 0.26, 28.70, 86.47
12, 0.01, 1599.17, 0.26, 28.68, 86.50
12, 0.01, 1599.17, 0.26, 28.69, 86.47
12, 0.01, 1599.17, 0.26, 28.69, 86.52
12, 0.01, 1599.17, 0.26, 28.68, 86.51
12, 0.01, 1599.17, 0.26, 28.68, 86.53
12, 0.01, 1599.17, 0.26, 28.68, 86.50
12, 0.01, 1599.17, 0.26, 28.68, 86.51
12, 0.01, 1599.17, 0.26, 28.67, 86.53
12, 0.01, 1599.17, 0.26, 28.66, 86.53
12, 0.01, 1599.17, 0.26, 28.66, 86.56
12, 0.01, 1599.17, 0.26, 28.65, 86.54
12, 0.01, 1599.17, 0.26, 28.66, 86.54
12, 0.01, 1599.17, 0.26, 28.67, 86.57
12, 0.01, 1599.17, 0.26, 28.63, 86.56
12, 0.01, 1599.17, 0.26, 28.62, 86.60
12, 0.01, 1599.17, 0.26, 28.65, 86.57
12, 0.01, 1599.17, 0.26, 28.66, 86.60
12, 0.01, 1599.17, 0.26, 28.63, 86.57
12, 0.01, 1599.17, 0.26, 28.64, 86.57
12, 0.01, 1599.17, 0.26, 28.63, 86.62
12, 0.01, 1599.17, 0.26, 28.62, 86.58
12, 0.01, 1599.17, 0.26, 28.61, 86.61
12, 0.01, 1599.17, 0.26, 28.61, 86.61
12, 0.01, 1599.17, 0.26, 28.61, 86.61
12, 0.01, 1599.17, 0.26, 28.60, 86.65
12, 0.01, 1599.17, 0.26, 28.61, 86.61
12, 0.01, 1599.17, 0.26, 28.61, 86.62
12, 0.01, 1599.17, 0.26, 28.60, 86.61
12, 0.01, 1599.17, 0.26, 28.67, 86.56
12, 0.01, 1599.17, 0.26, 28.66, 86.50
12, 0.01, 1599.17, 0.26, 28.66, 86.47
12, 0.01, 1599.17, 0.26, 28.63, 86.51
12, 0.01, 1599.17, 0.26, 28.62, 86.56
12, 0.01, 1599.17, 0.26, 28.60, 86.58
12, 0.01, 1599.17, 0.26, 28.61, 86.58
12, 0.01, 1599.17, 0.26, 28.59, 86.63
12, 0.01, 1599.17, 0.26, 28.58, 86.63
12, 0.01, 1599.17, 0.26, 28.58, 86.63
12, 0.01, 1599.17, 0.26, 28.60, 86.61
12, 0.01, 1599.17, 0.26, 28.61, 86.60
12, 0.01, 1599.17, 0.26, 28.59, 86.60
12, 0.01, 1599.17, 0.26, 28.59, 86.60
12, 0.01, 1599.17, 0.26, 28.56, 86.64
12, 0.01, 1599.17, 0.26, 28.57, 86.65
12, 0.01, 1599.17, 0.26, 28.56, 86.66
12, 0.01, 1599.17, 0.26, 28.56, 86.65
12, 0.01, 1599.17, 0.26, 28.56, 86.67
12, 0.01, 1599.17, 0.26, 28.56, 86.64
12, 0.01, 1599.17, 0.26, 28.57, 86.67
12, 0.01, 1599.17, 0.26, 28.55, 86.63
12, 0.01, 1599.17, 0.26, 28.55, 86.70
12, 0.01, 1599.17, 0.26, 28.56, 86.69
12, 0.01, 1599.17, 0.26, 28.57, 86.66
12, 0.01, 1599.17, 0.26, 28.56, 86.60
12, 0.01, 1599.17, 0.26, 28.55, 86.64
12, 0.01, 1599.17, 0.26, 28.55, 86.68
12, 0.01, 1599.17, 0.26, 28.55, 86.62
12, 0.01, 1599.17, 0.26, 28.55, 86.65
12, 0.01, 1599.17, 0.26, 28.52, 86.63
12, 0.01, 1599.17, 0.26, 28.52, 86.67
12, 0.01, 1599.17, 0.26, 28.54, 86.70
12, 0.01, 1599.17, 0.26, 28.53, 86.66
12, 0.01, 1599.17, 0.26, 28.54, 86.65
12, 0.01, 1599.17, 0.26, 28.54, 86.63
12, 0.01, 1599.17, 0.26, 28.54, 86.66
12, 0.01, 1599.17, 0.26, 28.54, 86.61
12, 0.01, 1599.17, 0.26, 28.52, 86.64
12, 0.01, 1599.17, 0.26, 28.52, 86.66
12, 0.01, 1599.17, 0.26, 28.53, 86.65
12, 0.01, 1599.17, 0.26, 28.52, 86.66
12, 0.01, 1599.17, 0.26, 28.51, 86.66
12, 0.01, 1599.17, 0.26, 28.48, 86.71
12, 0.01, 1599.17, 0.26, 28.47, 86.74
12, 0.01, 1599.17, 0.26, 28.47, 86.72
12, 0.01, 1599.17, 0.26, 28.47, 86.76
12, 0.01, 1599.17, 0.26, 28.48, 86.76
12, 0.01, 1599.17, 0.26, 28.49, 86.76
12, 0.01, 1599.17, 0.26, 28.46, 86.74
12, 0.01, 1599.17, 0.26, 28.47, 86.75
12, 0.01, 1599.17, 0.26, 28.48, 86.75
12, 0.01, 1599.17, 0.26, 28.46, 86.76
12, 0.01, 1599.17, 0.26, 28.47, 86.76
12, 0.01, 1599.17, 0.26, 28.48, 86.76
12, 0.01, 1599.17, 0.26, 28.48, 86.76
12, 0.01, 1599.17, 0.26, 28.49, 86.74
12, 0.01, 1599.17, 0.26, 28.48, 86.76
12, 0.01, 1599.17, 0.26, 28.46, 86.73
12, 0.01, 1599.17, 0.26, 28.45, 86.76
12, 0.01, 1599.17, 0.26, 28.45, 86.76
12, 0.01, 1599.17, 0.26, 28.46, 86.74
12, 0.01, 1599.17, 0.26, 28.46, 86.77
12, 0.01, 1599.17, 0.26, 28.44, 86.77
12, 0.01, 1599.17, 0.26, 28.45, 86.78
12, 0.01, 1599.17, 0.26, 28.45, 86.77
12, 0.01, 1599.17, 0.26, 28.45, 86.75
12, 0.01, 1599.17, 0.26, 28.44, 86.73
12, 0.01, 1599.17, 0.26, 28.43, 86.75
12, 0.01, 1599.17, 0.26, 28.43, 86.78
12, 0.01, 1599.17, 0.26, 28.43, 86.78
12, 0.01, 1599.17, 0.26, 28.42, 86.74
12, 0.01, 1599.17, 0.26, 28.42, 86.77
12, 0.01, 1599.17, 0.26, 28.43, 86.79
12, 0.01, 1599.17, 0.26, 28.45, 86.74
12, 0.01, 1599.17, 0.26, 28.44, 86.73
12, 0.01, 1599.17, 0.26, 28.42, 86.72
12, 0.01, 1599.17, 0.26, 28.43, 86.75
12, 0.01, 1599.17, 0.26, 28.43, 86.75
12, 0.01, 1599.17, 0.26, 28.42, 86.76
12, 0.01, 1599.17, 0.26, 28.43, 86.74
12, 0.01, 1599.17, 0.26, 28.45, 86.71
12, 0.01, 1599.17, 0.26, 28.43, 86.74
12, 0.01, 1599.17, 0.26, 28.43, 86.72
12, 0.01, 1599.17, 0.26, 28.42, 86.75
12, 0.01, 1599.17, 0.26, 28.41, 86.74
12, 0.01, 1599.17, 0.26, 28.43, 86.77
12, 0.01, 1599.17, 0.26, 28.41, 86.76
12, 0.01, 1599.17, 0.26, 28.41, 86.76
12, 0.01, 1599.17, 0.26, 28.38, 86.81
12, 0.01, 1599.17, 0.26, 28.39, 86.85
12, 0.01, 1599.17, 0.26, 28.40, 86.80
12, 0.01, 1599.17, 0.26, 28.41, 86.81
12, 0.01, 1599.17, 0.26, 28.40, 86.79
12, 0.01, 1599.17, 0.26, 28.39, 86.78
12, 0.01, 1599.17, 0.26, 28.40, 86.81
13, 0.02, 1475.80, 0.29, 28.41, 86.77
12, 0.01, 1599.17, 0.26, 28.40, 86.74
12, 0.01, 1599.17, 0.26, 28.37, 86.82
12, 0.01, 1599.17, 0.26, 28.37, 86.80
12, 0.01, 1599.17, 0.26, 28.37, 86.82
12, 0.01, 1599.17, 0.26, 28.38, 86.82
12, 0.01, 1599.17, 0.26, 28.39, 86.78
12, 0.01, 1599.17, 0.26, 28.39, 86.78
13, 0.02, 1475.80, 0.29, 28.40, 86.75
12, 0.01, 1599.17, 0.26, 28.39, 86.78
12, 0.01, 1599.17, 0.26, 28.38, 86.78
13, 0.02, 1475.80, 0.29, 28.39, 86.76
12, 0.01, 1599.17, 0.26, 28.39, 86.76
12, 0.01, 1599.17, 0.26, 28.39, 86.78
12, 0.01, 1599.17, 0.26, 28.35, 86.82
13, 0.02, 1475.80, 0.29, 28.36, 86.81
13, 0.02, 1475.80, 0.29, 28.38, 86.76
13, 0.02, 1475.80, 0.29, 28.36, 86.80
13, 0.02, 1475.80, 0.29, 28.35, 86.85
12, 0.01, 1599.17, 0.26, 28.34, 86.85
12, 0.01, 1599.17, 0.26, 28.38, 86.82
13, 0.02, 1475.80, 0.29, 28.37, 86.80
13, 0.02, 1475.80, 0.29, 28.36, 86.83
13, 0.02, 1475.80, 0.29, 28.36, 86.85
14, 0.02, 1370.05, 0.33, 28.34, 86.85
14, 0.02, 1370.05, 0.33, 28.34, 86.85
14, 0.02, 1370.05, 0.33, 28.34, 86.84
14, 0.02, 1370.05, 0.33, 28.35, 86.85
13, 0.02, 1475.80, 0.29, 28.37, 86.82
13, 0.02, 1475.80, 0.29, 28.33, 86.81
14, 0.02, 1370.05, 0.33, 28.33, 86.88
13, 0.02, 1475.80, 0.29, 28.31, 86.88
13, 0.02, 1475.80, 0.29, 28.34, 86.87
13, 0.02, 1475.80, 0.29, 28.34, 86.80
13, 0.02, 1475.80, 0.29, 28.38, 86.79
13, 0.02, 1475.80, 0.29, 28.37, 86.74
13, 0.02, 1475.80, 0.29, 28.37, 86.72
13, 0.02, 1475.80, 0.29, 28.36, 86.77
13, 0.02, 1475.80, 0.29, 28.35, 86.78
12, 0.01, 1599.17, 0.26, 28.34, 86.82
13, 0.02, 1475.80, 0.29, 28.36, 86.78
13, 0.02, 1475.80, 0.29, 28.33, 86.80
12, 0.01, 1599.17, 0.26, 28.35, 86.81
12, 0.01, 1599.17, 0.26, 28.35, 86.79
12, 0.01, 1599.17, 0.26, 28.36, 86.78
12, 0.01, 1599.17, 0.26, 28.36, 86.79
12, 0.01, 1599.17, 0.26, 28.36, 86.79
12, 0.01, 1599.17, 0.26, 28.38, 86.77
12, 0.01, 1599.17, 0.26, 28.36, 86.76
12, 0.01, 1599.17, 0.26, 28.36, 86.85
12, 0.01, 1599.17, 0.26, 28.35, 86.81
